34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
03:01:16.0 (428709)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
03:01:16.0 (495418)|EXECUTION_STARTED
03:01:16.0 (501694)|CODE_UNIT_STARTED|[EXTERNAL]|01pr0000000AexO|VehicleSubmittedNotificationBatchTest.test_CreateBulkVehicles
03:01:16.0 (720104)|HEAP_ALLOCATE|[72]|Bytes:3
03:01:16.0 (760235)|HEAP_ALLOCATE|[77]|Bytes:152
03:01:16.0 (798745)|HEAP_ALLOCATE|[342]|Bytes:408
03:01:16.0 (841959)|HEAP_ALLOCATE|[355]|Bytes:408
03:01:16.0 (869266)|HEAP_ALLOCATE|[467]|Bytes:48
03:01:16.0 (909725)|HEAP_ALLOCATE|[139]|Bytes:6
03:01:16.0 (934904)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
03:01:16.0 (947292)|METHOD_ENTRY|[2]|01pr0000000AexO|VehicleSubmittedNotificationBatchTest.VehicleSubmittedNotificationBatchTest()
03:01:16.0 (953904)|STATEMENT_EXECUTE|[2]
03:01:16.0 (957509)|STATEMENT_EXECUTE|[2]
03:01:16.0 (961753)|METHOD_EXIT|[2]|VehicleSubmittedNotificationBatchTest
03:01:16.0 (1004010)|HEAP_ALLOCATE|[50]|Bytes:5
03:01:16.0 (1034786)|HEAP_ALLOCATE|[56]|Bytes:5
03:01:16.0 (1047864)|HEAP_ALLOCATE|[64]|Bytes:7
03:01:16.0 (1091337)|STATEMENT_EXECUTE|[5]
03:01:16.0 (1093530)|STATEMENT_EXECUTE|[7]
03:01:16.0 (1122219)|HEAP_ALLOCATE|[7]|Bytes:46
03:01:16.0 (1139959)|METHOD_ENTRY|[36]|01pt0000000Tahz|SObjectBuilder.SObjectBuilder()
03:01:16.0 (1146413)|STATEMENT_EXECUTE|[36]
03:01:16.0 (1150197)|STATEMENT_EXECUTE|[36]
03:01:16.0 (1153974)|METHOD_EXIT|[36]|SObjectBuilder
03:01:16.0 (1213212)|HEAP_ALLOCATE|[7]|Bytes:24
03:01:16.0 (1222939)|HEAP_ALLOCATE|[7]|Bytes:4
03:01:16.0 (1276451)|CONSTRUCTOR_ENTRY|[7]|01pt0000000Tahz|<init>(Schema.SObjectType)
03:01:16.0 (1312551)|VARIABLE_SCOPE_BEGIN|[48]|this|SObjectBuilder|true|false
03:01:16.0 (1364970)|VARIABLE_ASSIGNMENT|[48]|this|{}|0x6381199
03:01:16.0 (1375290)|VARIABLE_SCOPE_BEGIN|[48]|sObjectType|Schema.SObjectType|true|false
