34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
04:32:41.0 (624789)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
04:32:41.0 (699611)|EXECUTION_STARTED
04:32:41.0 (704769)|CODE_UNIT_STARTED|[EXTERNAL]|01pr0000000AfNg|VehicleNotificationServiceTest.test_PublicGroupMailAddresses
04:32:41.0 (1653219)|HEAP_ALLOCATE|[72]|Bytes:3
04:32:41.0 (1719502)|HEAP_ALLOCATE|[77]|Bytes:152
04:32:41.0 (1741133)|HEAP_ALLOCATE|[342]|Bytes:408
04:32:41.0 (1765157)|HEAP_ALLOCATE|[355]|Bytes:408
04:32:41.0 (1787017)|HEAP_ALLOCATE|[467]|Bytes:48
04:32:41.0 (1822505)|HEAP_ALLOCATE|[139]|Bytes:6
04:32:41.0 (1842718)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
04:32:41.0 (1855090)|METHOD_ENTRY|[2]|01pr0000000AfNg|VehicleNotificationServiceTest.VehicleNotificationServiceTest()
04:32:41.0 (1862663)|STATEMENT_EXECUTE|[2]
04:32:41.0 (1868017)|STATEMENT_EXECUTE|[2]
04:32:41.0 (1873214)|METHOD_EXIT|[2]|VehicleNotificationServiceTest
04:32:41.0 (1915173)|HEAP_ALLOCATE|[50]|Bytes:5
04:32:41.0 (1944688)|HEAP_ALLOCATE|[56]|Bytes:5
04:32:41.0 (1955706)|HEAP_ALLOCATE|[64]|Bytes:7
04:32:41.0 (2003664)|STATEMENT_EXECUTE|[4]
04:32:41.0 (2006501)|STATEMENT_EXECUTE|[5]
04:32:41.0 (96168137)|HEAP_ALLOCATE|[5]|Bytes:46
04:32:41.0 (96211117)|METHOD_ENTRY|[36]|01pt0000000Tahz|SObjectBuilder.SObjectBuilder()
04:32:41.0 (96219634)|STATEMENT_EXECUTE|[36]
04:32:41.0 (96229320)|STATEMENT_EXECUTE|[36]
04:32:41.0 (96240518)|METHOD_EXIT|[36]|SObjectBuilder
04:32:41.0 (96337012)|HEAP_ALLOCATE|[5]|Bytes:24
04:32:41.0 (96349754)|HEAP_ALLOCATE|[5]|Bytes:4
04:32:41.0 (96429780)|CONSTRUCTOR_ENTRY|[5]|01pt0000000Tahz|<init>(Schema.SObjectType)
04:32:41.0 (96476472)|VARIABLE_SCOPE_BEGIN|[48]|this|SObjectBuilder|true|false
04:32:41.0 (96553420)|VARIABLE_ASSIGNMENT|[48]|this|{}|0x3b3259d2
04:32:41.0 (96562232)|VARIABLE_SCOPE_BEGIN|[48]|sObjectType|Schema.SObjectType|true|false
04:32:41.0 (96652440)|VARIABLE_ASSIGNMENT|[48]|sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@42868188"|0x42868188
04:32:41.0 (96686262)|STATEMENT_EXECUTE|[36]
04:32:41.0 (96687877)|STATEMENT_EXECUTE|[37]
04:32:41.0 (96689565)|STATEMENT_EXECUTE|[38]
04:32:41.0 (96690490)|STATEMENT_EXECUTE|[39]
04:32:41.0 (96691421)|STATEMENT_EXECUTE|[41]
04:32:41.0 (96692277)|STATEMENT_EXECUTE|[42]
04:32:41.0 (96700860)|HEAP_ALLOCATE|[49]|Bytes:6
04:32:41.0 (96732620)|STATEMENT_EXECUTE|[48]
04:32:41.0 (96734435)|STATEMENT_EXECUTE|[49]
04:32:41.0 (96741427)|HEAP_ALLOCATE|[49]|Bytes:4
04:32:41.0 (96757707)|VARIABLE_ASSIGNMENT|[49]|this.recordCount|1|0x3b3259d2
04:32:41.0 (96763585)|STATEMENT_EXECUTE|[50]
04:32:41.0 (96810440)|VARIABLE_ASSIGNMENT|[50]|this.sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@42868188"|0x3b3259d2
04:32:41.0 (96819602)|STATEMENT_EXECUTE|[51]
04:32:41.0 (96828564)|HEAP_ALLOCATE|[51]|Bytes:4
04:32:41.0 (96861555)|VARIABLE_ASSIGNMENT|[51]|this.fieldToValue|{}|0x3b3259d2
04:32:41.0 (96875360)|CONSTRUCTOR_EXIT|[5]|01pt0000000Tahz|<init>(Schema.SObjectType)
04:32:41.0 (96911287)|METHOD_ENTRY|[6]|01pt0000000Tahz|SObjectBuilder.create()
04:32:41.0 (96934971)|VARIABLE_SCOPE_BEGIN|[128]|this|SObjectBuilder|true|false
04:32:41.0 (97017246)|VARIABLE_ASSIGNMENT|[128]|this|{"fieldToValue":"0x4f81b9d4","recordCount":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@42868188"}|0x3b3259d2
04:32:41.0 (97047161)|STATEMENT_EXECUTE|[128]
04:32:41.0 (97049129)|STATEMENT_EXECUTE|[129]
04:32:41.0 (97061720)|METHOD_ENTRY|[129]|01pt0000000Tahz|SObjectBuilder.getState()
04:32:41.0 (104063952)|VARIABLE_SCOPE_BEGIN|[183]|this|SObjectBuilder|true|false
