34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
05:12:28.0 (508422)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
05:12:28.0 (579626)|EXECUTION_STARTED
05:12:28.0 (586670)|CODE_UNIT_STARTED|[EXTERNAL]|01pr0000000AfNg|VehicleNotificationServiceTest.test_PublicGroupMailAddresses
05:12:28.0 (1120923)|HEAP_ALLOCATE|[72]|Bytes:3
05:12:28.0 (1175836)|HEAP_ALLOCATE|[77]|Bytes:152
05:12:28.0 (1204182)|HEAP_ALLOCATE|[342]|Bytes:408
05:12:28.0 (1231103)|HEAP_ALLOCATE|[355]|Bytes:408
05:12:28.0 (1253366)|HEAP_ALLOCATE|[467]|Bytes:48
05:12:28.0 (1290162)|HEAP_ALLOCATE|[139]|Bytes:6
05:12:28.0 (1313651)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:33
05:12:28.0 (1334402)|METHOD_ENTRY|[2]|01pr0000000AfNg|VehicleNotificationServiceTest.VehicleNotificationServiceTest()
05:12:28.0 (1341573)|STATEMENT_EXECUTE|[2]
05:12:28.0 (1347309)|STATEMENT_EXECUTE|[2]
05:12:28.0 (1354667)|METHOD_EXIT|[2]|VehicleNotificationServiceTest
05:12:28.0 (1401148)|HEAP_ALLOCATE|[50]|Bytes:5
05:12:28.0 (1432604)|HEAP_ALLOCATE|[56]|Bytes:5
05:12:28.0 (1444342)|HEAP_ALLOCATE|[64]|Bytes:7
05:12:28.0 (1497204)|STATEMENT_EXECUTE|[4]
05:12:28.0 (1499280)|STATEMENT_EXECUTE|[5]
05:12:28.0 (72288363)|HEAP_ALLOCATE|[5]|Bytes:46
05:12:28.0 (72349634)|METHOD_ENTRY|[36]|01pt0000000Tahz|SObjectBuilder.SObjectBuilder()
05:12:28.0 (72358272)|STATEMENT_EXECUTE|[36]
05:12:28.0 (72368717)|STATEMENT_EXECUTE|[36]
05:12:28.0 (72380315)|METHOD_EXIT|[36]|SObjectBuilder
05:12:28.0 (72486839)|HEAP_ALLOCATE|[5]|Bytes:24
05:12:28.0 (72499024)|HEAP_ALLOCATE|[5]|Bytes:4
05:12:28.0 (72579874)|CONSTRUCTOR_ENTRY|[5]|01pt0000000Tahz|<init>(Schema.SObjectType)
05:12:28.0 (72631845)|VARIABLE_SCOPE_BEGIN|[48]|this|SObjectBuilder|true|false
05:12:28.0 (72701002)|VARIABLE_ASSIGNMENT|[48]|this|{}|0x6b83a11f
05:12:28.0 (72710579)|VARIABLE_SCOPE_BEGIN|[48]|sObjectType|Schema.SObjectType|true|false
05:12:28.0 (72811614)|VARIABLE_ASSIGNMENT|[48]|sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@13eb7a69"|0x13eb7a69
05:12:28.0 (72839731)|STATEMENT_EXECUTE|[36]
05:12:28.0 (72841465)|STATEMENT_EXECUTE|[37]
05:12:28.0 (72842355)|STATEMENT_EXECUTE|[38]
05:12:28.0 (72843251)|STATEMENT_EXECUTE|[39]
05:12:28.0 (72844094)|STATEMENT_EXECUTE|[41]
05:12:28.0 (72844909)|STATEMENT_EXECUTE|[42]
05:12:28.0 (72853501)|HEAP_ALLOCATE|[49]|Bytes:6
05:12:28.0 (72888106)|STATEMENT_EXECUTE|[48]
05:12:28.0 (72889966)|STATEMENT_EXECUTE|[49]
05:12:28.0 (72896778)|HEAP_ALLOCATE|[49]|Bytes:4
05:12:28.0 (72911515)|VARIABLE_ASSIGNMENT|[49]|this.recordCount|1|0x6b83a11f
05:12:28.0 (72917104)|STATEMENT_EXECUTE|[50]
05:12:28.0 (72964664)|VARIABLE_ASSIGNMENT|[50]|this.sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@13eb7a69"|0x6b83a11f
05:12:28.0 (72973737)|STATEMENT_EXECUTE|[51]
05:12:28.0 (72981634)|HEAP_ALLOCATE|[51]|Bytes:4
05:12:28.0 (73014517)|VARIABLE_ASSIGNMENT|[51]|this.fieldToValue|{}|0x6b83a11f
05:12:28.0 (73029905)|CONSTRUCTOR_EXIT|[5]|01pt0000000Tahz|<init>(Schema.SObjectType)
05:12:28.0 (73073467)|METHOD_ENTRY|[6]|01pt0000000Tahz|SObjectBuilder.count(Integer)
05:12:28.0 (73100631)|VARIABLE_SCOPE_BEGIN|[70]|this|SObjectBuilder|true|false
05:12:28.0 (73176499)|VARIABLE_ASSIGNMENT|[70]|this|{"fieldToValue":"0x13d522be","recordCount":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@13eb7a69"}|0x6b83a11f
05:12:28.0 (73188284)|VARIABLE_SCOPE_BEGIN|[70]|recordCount|Integer|false|false
05:12:28.0 (73196874)|VARIABLE_ASSIGNMENT|[70]|recordCount|1
05:12:28.0 (73225842)|STATEMENT_EXECUTE|[70]
05:12:28.0 (73227565)|STATEMENT_EXECUTE|[71]
05:12:28.0 (73230332)|HEAP_ALLOCATE|[71]|Bytes:4
05:12:28.0 (73240430)|VARIABLE_ASSIGNMENT|[71]|this.recordCount|1|0x6b83a11f
05:12:28.0 (73245414)|STATEMENT_EXECUTE|[72]
05:12:28.0 (73254079)|METHOD_EXIT|[6]|01pt0000000Tahz|SObjectBuilder.count(Integer)
05:12:28.0 (73269965)|METHOD_ENTRY|[6]|01pt0000000Tahz|SObjectBuilder.create()
05:12:28.0 (73279079)|VARIABLE_SCOPE_BEGIN|[128]|this|SObjectBuilder|true|false
05:12:28.0 (73337343)|VARIABLE_ASSIGNMENT|[128]|this|{"fieldToValue":"0x13d522be","recordCount":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@13eb7a69"}|0x6b83a11f
05:12:28.0 (73359296)|STATEMENT_EXECUTE|[128]
05:12:28.0 (73361030)|STATEMENT_EXECUTE|[129]
05:12:28.0 (73373282)|METHOD_ENTRY|[129]|01pt0000000Tahz|SObjectBuilder.getState()
05:12:28.0 (80060766)|VARIABLE_SCOPE_BEGIN|[183]|this|SObjectBuilder|true|false
05:12:28.0 (80133683)|VARIABLE_ASSIGNMENT|[183]|this|{"fieldToValue":"0x13d522be","recordCount":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@13eb7a69"}|0x6b83a11f
05:12:28.0 (80158103)|STATEMENT_EXECUTE|[183]
05:12:28.0 (80160121)|STATEMENT_EXECUTE|[184]
05:12:28.0 (80165641)|HEAP_ALLOCATE|[184]|Bytes:5
05:12:28.0 (80185322)|METHOD_ENTRY|[8]|01pt0000000Tai1|SObjectFactoryState.SObjectFactoryState()
05:12:28.0 (80191769)|STATEMENT_EXECUTE|[8]
05:12:28.0 (80195107)|STATEMENT_EXECUTE|[8]
05:12:28.0 (80200498)|METHOD_EXIT|[8]|SObjectFactoryState
05:12:28.0 (80217364)|HEAP_ALLOCATE|[184]|Bytes:16
05:12:28.0 (80236386)|CONSTRUCTOR_ENTRY|[184]|01pt0000000Tai1|<init>(Integer,Schema.SObjectType,String)
05:12:28.0 (80260827)|VARIABLE_SCOPE_BEGIN|[28]|this|SObjectFactoryState|true|false
05:12:28.0 (80285395)|VARIABLE_ASSIGNMENT|[28]|this|{}|0x57f4d012
05:12:28.0 (80292829)|VARIABLE_SCOPE_BEGIN|[28]|count|Integer|false|false
05:12:28.0 (80301357)|VARIABLE_ASSIGNMENT|[28]|count|1
05:12:28.0 (80306088)|VARIABLE_SCOPE_BEGIN|[28]|sObjectType|Schema.SObjectType|true|false
05:12:28.0 (80338006)|VARIABLE_ASSIGNMENT|[28]|sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@13eb7a69"|0x13eb7a69
05:12:28.0 (80347515)|VARIABLE_SCOPE_BEGIN|[28]|template|String|false|false
05:12:28.0 (80356234)|VARIABLE_ASSIGNMENT|[28]|template|null
05:12:28.0 (80370150)|STATEMENT_EXECUTE|[8]
05:12:28.0 (80371916)|STATEMENT_EXECUTE|[12]
05:12:28.0 (80372943)|STATEMENT_EXECUTE|[16]
05:12:28.0 (80373755)|STATEMENT_EXECUTE|[20]
05:12:28.0 (80386676)|STATEMENT_EXECUTE|[28]
05:12:28.0 (80388218)|STATEMENT_EXECUTE|[29]
05:12:28.0 (80400190)|VARIABLE_ASSIGNMENT|[29]|this.count|1|0x57f4d012
05:12:28.0 (80407676)|STATEMENT_EXECUTE|[30]
05:12:28.0 (80437235)|VARIABLE_ASSIGNMENT|[30]|this.sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@13eb7a69"|0x57f4d012
05:12:28.0 (80445373)|STATEMENT_EXECUTE|[31]
05:12:28.0 (80458082)|VARIABLE_ASSIGNMENT|[31]|this.template|null|0x57f4d012
05:12:28.0 (80471293)|CONSTRUCTOR_EXIT|[184]|01pt0000000Tai1|<init>(Integer,Schema.SObjectType,String)
05:12:28.0 (80480955)|METHOD_EXIT|[129]|01pt0000000Tahz|SObjectBuilder.getState()
05:12:28.0 (97458879)|VARIABLE_SCOPE_BEGIN|[30]|SObjectFactory.ADMIN_USER|User|true|true
05:12:28.0 (97479462)|VARIABLE_SCOPE_BEGIN|[23]|SObjectFactory.CREATE_ERROR|String|false|true
05:12:28.0 (97495807)|HEAP_ALLOCATE|[129]|Bytes:23
05:12:28.0 (97504478)|HEAP_ALLOCATE|[129]|Bytes:108
05:12:28.0 (97509142)|HEAP_ALLOCATE|[129]|Bytes:159
05:12:28.0 (97513782)|HEAP_ALLOCATE|[129]|Bytes:52
05:12:28.0 (97529133)|VARIABLE_ASSIGNMENT|[129]|SObjectFactory.CREATE_ERROR|"SObjectFactory Creat (32 more) ..."
05:12:28.0 (97549613)|METHOD_ENTRY|[21]|01pt0000000Tai0|SObjectFactory.SObjectFactory()
05:12:28.0 (97556182)|STATEMENT_EXECUTE|[21]
05:12:28.0 (97560583)|STATEMENT_EXECUTE|[21]
05:12:28.0 (97561849)|STATEMENT_EXECUTE|[24]
05:12:28.0 (97568002)|METHOD_EXIT|[21]|SObjectFactory
05:12:28.0 (97595603)|METHOD_ENTRY|[129]|01pt0000000Tai0|SObjectFactory.create(SObjectFactoryState, Map<Schema.SObjectField,ANY>)
05:12:28.0 (97607517)|VARIABLE_SCOPE_BEGIN|[123]|state|SObjectFactoryState|true|false
05:12:28.0 (97681609)|VARIABLE_ASSIGNMENT|[123]|state|{"count":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@13eb7a69"}|0x57f4d012
05:12:28.0 (97693123)|VARIABLE_SCOPE_BEGIN|[123]|fieldToValue|Map<Schema.SObjectField,ANY>|true|false
05:12:28.0 (97708428)|VARIABLE_ASSIGNMENT|[123]|fieldToValue|{}|0x13d522be
05:12:28.0 (97731855)|STATEMENT_EXECUTE|[123]
05:12:28.0 (97733669)|STATEMENT_EXECUTE|[124]
05:12:28.0 (97750681)|METHOD_ENTRY|[124]|01pt0000000Tai0|SObjectFactory.build(SObjectFactoryState, Map<Schema.SObjectField,ANY>)
05:12:28.0 (97844553)|VARIABLE_SCOPE_BEGIN|[144]|state|SObjectFactoryState|true|false
05:12:28.0 (97902773)|VARIABLE_ASSIGNMENT|[144]|state|{"count":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@13eb7a69"}|0x57f4d012
05:12:28.0 (97913374)|VARIABLE_SCOPE_BEGIN|[144]|fieldToValue|Map<Schema.SObjectField,ANY>|true|false
05:12:28.0 (97924301)|VARIABLE_ASSIGNMENT|[144]|fieldToValue|{}|0x13d522be
05:12:28.0 (97943647)|STATEMENT_EXECUTE|[144]
05:12:28.0 (97945380)|STATEMENT_EXECUTE|[145]
05:12:28.0 (105928643)|VARIABLE_SCOPE_BEGIN|[15]|RequiredFieldsCache.DEFAULT_DATE|Date|false|true
05:12:28.0 (105946880)|VARIABLE_SCOPE_BEGIN|[14]|RequiredFieldsCache.TEMPLATE_ERROR_MSG|String|false|true
05:12:28.0 (105960225)|VARIABLE_SCOPE_BEGIN|[56]|RequiredFieldsCache.objectTypeToFields|Map<Schema.SObjectType,Map<Schema.SObjectField,ANY>>|true|true
05:12:28.0 (105970719)|VARIABLE_SCOPE_BEGIN|[161]|RequiredFieldsCache.templateToFields|Map<Schema.SObjectType,Map<String,Map<Schema.SObjectField,ANY>>>|true|true
05:12:28.0 (105989265)|HEAP_ALLOCATE|[145]|Bytes:28
05:12:28.0 (105998253)|HEAP_ALLOCATE|[145]|Bytes:2
05:12:28.0 (106016883)|HEAP_ALLOCATE|[145]|Bytes:106
05:12:28.0 (106032856)|VARIABLE_ASSIGNMENT|[145]|RequiredFieldsCache.TEMPLATE_ERROR_MSG|"The template \"{0}\" f (86 more) ..."
05:12:28.0 (106053669)|METHOD_ENTRY|[12]|01pt0000000Tahy|RequiredFieldsCache.RequiredFieldsCache()
05:12:28.0 (106059732)|STATEMENT_EXECUTE|[12]
05:12:28.0 (106063123)|STATEMENT_EXECUTE|[12]
05:12:28.0 (106064446)|STATEMENT_EXECUTE|[13]
05:12:28.0 (106065282)|STATEMENT_EXECUTE|[15]
05:12:28.0 (106133082)|HEAP_ALLOCATE|[15]|Bytes:4
05:12:28.0 (106167267)|HEAP_ALLOCATE|[15]|Bytes:4
05:12:28.0 (106219240)|VARIABLE_ASSIGNMENT|[15]|RequiredFieldsCache.DEFAULT_DATE|"2017-09-14T00:00:00.000Z"
