34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
05:15:45.0 (792873)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
05:15:45.0 (857851)|EXECUTION_STARTED
05:15:45.0 (861986)|CODE_UNIT_STARTED|[EXTERNAL]|01pr0000000AfNg|VehicleNotificationServiceTest.test_PublicGroupMailAddresses
05:15:45.0 (1124834)|HEAP_ALLOCATE|[72]|Bytes:3
05:15:45.0 (1176084)|HEAP_ALLOCATE|[77]|Bytes:152
05:15:45.0 (1204442)|HEAP_ALLOCATE|[342]|Bytes:408
05:15:45.0 (1230000)|HEAP_ALLOCATE|[355]|Bytes:408
05:15:45.0 (1258937)|HEAP_ALLOCATE|[467]|Bytes:48
05:15:45.0 (1299207)|HEAP_ALLOCATE|[139]|Bytes:6
05:15:45.0 (1346787)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:33
05:15:45.0 (1367238)|METHOD_ENTRY|[2]|01pr0000000AfNg|VehicleNotificationServiceTest.VehicleNotificationServiceTest()
05:15:45.0 (1377580)|STATEMENT_EXECUTE|[2]
05:15:45.0 (1386688)|STATEMENT_EXECUTE|[2]
05:15:45.0 (1394806)|METHOD_EXIT|[2]|VehicleNotificationServiceTest
05:15:45.0 (1448249)|HEAP_ALLOCATE|[50]|Bytes:5
05:15:45.0 (1480337)|HEAP_ALLOCATE|[56]|Bytes:5
05:15:45.0 (1502948)|HEAP_ALLOCATE|[64]|Bytes:7
05:15:45.0 (1548523)|STATEMENT_EXECUTE|[4]
05:15:45.0 (1550784)|STATEMENT_EXECUTE|[5]
05:15:45.0 (22304345)|HEAP_ALLOCATE|[5]|Bytes:46
05:15:45.0 (22337867)|METHOD_ENTRY|[36]|01pt0000000Tahz|SObjectBuilder.SObjectBuilder()
05:15:45.0 (22344867)|STATEMENT_EXECUTE|[36]
05:15:45.0 (22352109)|STATEMENT_EXECUTE|[36]
05:15:45.0 (22359838)|METHOD_EXIT|[36]|SObjectBuilder
05:15:45.0 (22471192)|HEAP_ALLOCATE|[5]|Bytes:24
05:15:45.0 (22487107)|HEAP_ALLOCATE|[5]|Bytes:4
05:15:45.0 (22560045)|CONSTRUCTOR_ENTRY|[5]|01pt0000000Tahz|<init>(Schema.SObjectType)
05:15:45.0 (22604901)|VARIABLE_SCOPE_BEGIN|[48]|this|SObjectBuilder|true|false
05:15:45.0 (22677793)|VARIABLE_ASSIGNMENT|[48]|this|{}|0x1cd15d71
05:15:45.0 (22687776)|VARIABLE_SCOPE_BEGIN|[48]|sObjectType|Schema.SObjectType|true|false
05:15:45.0 (22814635)|VARIABLE_ASSIGNMENT|[48]|sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@46446c59"|0x46446c59
05:15:45.0 (22840827)|STATEMENT_EXECUTE|[36]
05:15:45.0 (22842645)|STATEMENT_EXECUTE|[37]
05:15:45.0 (22843662)|STATEMENT_EXECUTE|[38]
05:15:45.0 (22844514)|STATEMENT_EXECUTE|[39]
05:15:45.0 (22845376)|STATEMENT_EXECUTE|[41]
05:15:45.0 (22846258)|STATEMENT_EXECUTE|[42]
05:15:45.0 (22853729)|HEAP_ALLOCATE|[49]|Bytes:6
05:15:45.0 (22883213)|STATEMENT_EXECUTE|[48]
05:15:45.0 (22885540)|STATEMENT_EXECUTE|[49]
05:15:45.0 (22893280)|HEAP_ALLOCATE|[49]|Bytes:4
05:15:45.0 (22911127)|VARIABLE_ASSIGNMENT|[49]|this.recordCount|1|0x1cd15d71
05:15:45.0 (22916991)|STATEMENT_EXECUTE|[50]
05:15:45.0 (22968219)|VARIABLE_ASSIGNMENT|[50]|this.sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@46446c59"|0x1cd15d71
05:15:45.0 (22977121)|STATEMENT_EXECUTE|[51]
05:15:45.0 (22982892)|HEAP_ALLOCATE|[51]|Bytes:4
05:15:45.0 (23039532)|VARIABLE_ASSIGNMENT|[51]|this.fieldToValue|{}|0x1cd15d71
05:15:45.0 (23056913)|CONSTRUCTOR_EXIT|[5]|01pt0000000Tahz|<init>(Schema.SObjectType)
05:15:45.0 (23099546)|METHOD_ENTRY|[6]|01pt0000000Tahz|SObjectBuilder.create()
