34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
05:06:19.0 (503707)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
05:06:19.0 (591577)|EXECUTION_STARTED
05:06:19.0 (598413)|CODE_UNIT_STARTED|[EXTERNAL]|01pr0000000AfNg|VehicleNotificationServiceTest.test_PublicGroupMailAddresses
05:06:19.0 (1656824)|HEAP_ALLOCATE|[72]|Bytes:3
05:06:19.0 (1711502)|HEAP_ALLOCATE|[77]|Bytes:152
05:06:19.0 (1742708)|HEAP_ALLOCATE|[342]|Bytes:408
05:06:19.0 (1769630)|HEAP_ALLOCATE|[355]|Bytes:408
05:06:19.0 (1792086)|HEAP_ALLOCATE|[467]|Bytes:48
05:06:19.0 (1829398)|HEAP_ALLOCATE|[139]|Bytes:6
05:06:19.0 (1853576)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:33
05:06:19.0 (1875533)|METHOD_ENTRY|[2]|01pr0000000AfNg|VehicleNotificationServiceTest.VehicleNotificationServiceTest()
05:06:19.0 (1882628)|STATEMENT_EXECUTE|[2]
05:06:19.0 (1889242)|STATEMENT_EXECUTE|[2]
05:06:19.0 (1896666)|METHOD_EXIT|[2]|VehicleNotificationServiceTest
05:06:19.0 (1944894)|HEAP_ALLOCATE|[50]|Bytes:5
05:06:19.0 (1976652)|HEAP_ALLOCATE|[56]|Bytes:5
05:06:19.0 (1989081)|HEAP_ALLOCATE|[64]|Bytes:7
05:06:19.0 (2054324)|STATEMENT_EXECUTE|[4]
05:06:19.0 (2058302)|STATEMENT_EXECUTE|[5]
05:06:19.0 (175664112)|HEAP_ALLOCATE|[5]|Bytes:46
05:06:19.0 (175728285)|METHOD_ENTRY|[36]|01pt0000000Tahz|SObjectBuilder.SObjectBuilder()
05:06:19.0 (175736849)|STATEMENT_EXECUTE|[36]
