34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
03:23:03.0 (339463)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
03:23:03.0 (522202)|EXECUTION_STARTED
03:23:03.0 (529134)|CODE_UNIT_STARTED|[EXTERNAL]|01pr0000000AexO|VehicleSubmittedNotificationBatchTest.test_CreateBulkVehicles
03:23:03.0 (769511)|HEAP_ALLOCATE|[72]|Bytes:3
03:23:03.0 (856794)|HEAP_ALLOCATE|[77]|Bytes:152
03:23:03.0 (877777)|HEAP_ALLOCATE|[342]|Bytes:408
03:23:03.0 (899032)|HEAP_ALLOCATE|[355]|Bytes:408
03:23:03.0 (919996)|HEAP_ALLOCATE|[467]|Bytes:48
03:23:03.0 (982191)|HEAP_ALLOCATE|[139]|Bytes:6
03:23:03.0 (1004729)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
03:23:03.0 (1056117)|METHOD_ENTRY|[2]|01pr0000000AexO|VehicleSubmittedNotificationBatchTest.VehicleSubmittedNotificationBatchTest()
03:23:03.0 (1065799)|STATEMENT_EXECUTE|[2]
03:23:03.0 (1077219)|STATEMENT_EXECUTE|[2]
03:23:03.0 (1099288)|METHOD_EXIT|[2]|VehicleSubmittedNotificationBatchTest
03:23:03.0 (1147138)|HEAP_ALLOCATE|[50]|Bytes:5
03:23:03.0 (1176734)|HEAP_ALLOCATE|[56]|Bytes:5
03:23:03.0 (1187957)|HEAP_ALLOCATE|[64]|Bytes:7
03:23:03.0 (1234962)|STATEMENT_EXECUTE|[5]
03:23:03.0 (1237074)|STATEMENT_EXECUTE|[7]
03:23:03.0 (1270798)|HEAP_ALLOCATE|[7]|Bytes:46
03:23:03.0 (1289523)|METHOD_ENTRY|[36]|01pt0000000Tahz|SObjectBuilder.SObjectBuilder()
03:23:03.0 (1295693)|STATEMENT_EXECUTE|[36]
03:23:03.0 (1299631)|STATEMENT_EXECUTE|[36]
03:23:03.0 (1303285)|METHOD_EXIT|[36]|SObjectBuilder
03:23:03.0 (1379090)|HEAP_ALLOCATE|[7]|Bytes:24
03:23:03.0 (1388596)|HEAP_ALLOCATE|[7]|Bytes:4
03:23:03.0 (1548796)|CONSTRUCTOR_ENTRY|[7]|01pt0000000Tahz|<init>(Schema.SObjectType)
03:23:03.0 (1913338)|VARIABLE_SCOPE_BEGIN|[48]|this|SObjectBuilder|true|false
03:23:03.0 (2040889)|VARIABLE_ASSIGNMENT|[48]|this|{}|0x3b564bdd
03:23:03.0 (2051936)|VARIABLE_SCOPE_BEGIN|[48]|sObjectType|Schema.SObjectType|true|false
03:23:03.0 (2294028)|VARIABLE_ASSIGNMENT|[48]|sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@35fb6646"|0x35fb6646
03:23:03.0 (2318572)|STATEMENT_EXECUTE|[36]
03:23:03.0 (2320120)|STATEMENT_EXECUTE|[37]
03:23:03.0 (2321297)|STATEMENT_EXECUTE|[38]
03:23:03.0 (2322279)|STATEMENT_EXECUTE|[39]
03:23:03.0 (2323248)|STATEMENT_EXECUTE|[41]
