40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
Execute Anonymous: Id gId = [Select id from Group where Name = 'Commuter Shuttle'].Id;
Execute Anonymous: system.debug(VehicleNotificationService.GetUserIdsFromGroup(gId));
02:40:36.2 (2477509)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
02:40:36.2 (2505680)|EXECUTION_STARTED
02:40:36.2 (2511139)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
02:40:36.2 (2708842)|VARIABLE_SCOPE_BEGIN|[1]|gId|Id|false|false
02:40:36.2 (2878140)|HEAP_ALLOCATE|[72]|Bytes:3
02:40:36.2 (2938948)|HEAP_ALLOCATE|[77]|Bytes:152
02:40:36.2 (2957609)|HEAP_ALLOCATE|[342]|Bytes:408
02:40:36.2 (2974668)|HEAP_ALLOCATE|[355]|Bytes:408
02:40:36.2 (2990409)|HEAP_ALLOCATE|[467]|Bytes:48
02:40:36.2 (3028045)|HEAP_ALLOCATE|[139]|Bytes:6
02:40:36.2 (3053167)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
02:40:36.2 (3193017)|STATEMENT_EXECUTE|[1]
02:40:36.2 (3196423)|STATEMENT_EXECUTE|[1]
02:40:36.2 (3200765)|HEAP_ALLOCATE|[1]|Bytes:52
02:40:36.2 (3218369)|HEAP_ALLOCATE|[1]|Bytes:4
02:40:36.2 (3265348)|HEAP_ALLOCATE|[50]|Bytes:5
02:40:36.2 (3294791)|HEAP_ALLOCATE|[56]|Bytes:5
02:40:36.2 (3305604)|HEAP_ALLOCATE|[64]|Bytes:7
02:40:36.2 (3662953)|SOQL_EXECUTE_BEGIN|[1]|Aggregations:0|SELECT id FROM Group WHERE Name = 'Commuter Shuttle'
02:40:36.2 (5948361)|SOQL_EXECUTE_END|[1]|Rows:1
02:40:36.2 (5970500)|HEAP_ALLOCATE|[1]|Bytes:8
02:40:36.2 (5989993)|HEAP_ALLOCATE|[1]|Bytes:29
02:40:36.2 (6112256)|HEAP_ALLOCATE|[1]|Bytes:8
02:40:36.2 (6126112)|HEAP_ALLOCATE|[1]|Bytes:31
02:40:36.2 (6194330)|HEAP_ALLOCATE|[1]|Bytes:8
02:40:36.2 (6347405)|VARIABLE_ASSIGNMENT|[1]|gId|"00Gt0000000K0CxEAK"
02:40:36.2 (6356723)|STATEMENT_EXECUTE|[2]
02:40:36.2 (6482475)|SYSTEM_MODE_ENTER|false
02:40:36.2 (6525304)|HEAP_ALLOCATE|[2]|Bytes:5
02:40:36.2 (25324003)|VARIABLE_SCOPE_BEGIN|[3]|VehicleNotificationService.setUserId|Set<Id>|true|true
02:40:36.2 (25412977)|VARIABLE_SCOPE_BEGIN|[4]|VehicleNotificationService.usersMap|Map<Id,User>|true|true
02:40:36.2 (25460394)|HEAP_ALLOCATE|[2]|Bytes:17
02:40:36.2 (25469587)|HEAP_ALLOCATE|[2]|Bytes:25
02:40:36.2 (25505201)|METHOD_ENTRY|[1]|01pr0000000Aenx|VehicleNotificationService.VehicleNotificationService()
02:40:36.2 (25513264)|STATEMENT_EXECUTE|[1]
02:40:36.2 (25517366)|STATEMENT_EXECUTE|[1]
02:40:36.2 (25525920)|HEAP_ALLOCATE|[3]|Bytes:5
02:40:36.2 (25531125)|STATEMENT_EXECUTE|[3]
02:40:36.2 (25538347)|HEAP_ALLOCATE|[3]|Bytes:4
02:40:36.2 (25656365)|VARIABLE_ASSIGNMENT|[3]|VehicleNotificationService.setUserId|[]|0x33e41f0
02:40:36.2 (25666625)|STATEMENT_EXECUTE|[4]
02:40:36.2 (25671508)|HEAP_ALLOCATE|[4]|Bytes:4
02:40:36.2 (25751764)|VARIABLE_ASSIGNMENT|[4]|VehicleNotificationService.usersMap|{}|0x6cd7af77
02:40:36.2 (25780770)|METHOD_EXIT|[1]|VehicleNotificationService
02:40:36.2 (25808883)|METHOD_ENTRY|[2]|01pr0000000Aenx|VehicleNotificationService.getUserIdsFromGroup(Id)
02:40:36.2 (25843641)|VARIABLE_SCOPE_BEGIN|[61]|groupId|Id|false|false
02:40:36.2 (25912852)|VARIABLE_ASSIGNMENT|[61]|groupId|"00Gt0000000K0CxEAK"
02:40:36.2 (25931060)|HEAP_ALLOCATE|[62]|Bytes:5
02:40:36.2 (25937010)|STATEMENT_EXECUTE|[61]
02:40:36.2 (25938401)|STATEMENT_EXECUTE|[62]
02:40:36.2 (25942572)|HEAP_ALLOCATE|[62]|Bytes:4
02:40:36.2 (26003542)|VARIABLE_SCOPE_BEGIN|[62]|setGroupId|Set<Id>|true|false
02:40:36.2 (26030154)|VARIABLE_ASSIGNMENT|[62]|setGroupId|[]|0x341b44d
02:40:36.2 (26037674)|STATEMENT_EXECUTE|[63]
02:40:36.2 (26041383)|HEAP_ALLOCATE|[63]|Bytes:4
02:40:36.2 (26290898)|HEAP_ALLOCATE|[63]|Bytes:4
02:40:36.2 (26327446)|HEAP_ALLOCATE|[63]|Bytes:3
02:40:36.2 (26337234)|VARIABLE_SCOPE_BEGIN|[63]|userType|String|false|false
02:40:36.2 (26350695)|VARIABLE_ASSIGNMENT|[63]|userType|"005"
02:40:36.2 (26358816)|HEAP_ALLOCATE|[65]|Bytes:151
02:40:36.2 (26365898)|HEAP_ALLOCATE|[65]|Bytes:4
02:40:36.2 (26374715)|HEAP_ALLOCATE|[65]|Bytes:7
02:40:36.2 (26796374)|SOQL_EXECUTE_BEGIN|[65]|Aggregations:1|SELECT Id, Type, DeveloperName, RelatedId, (SELECT Id, UserOrGroupId FROM GroupMembers LIMIT 100) FROM Group 
02:40:36.2 (39836696)|SOQL_EXECUTE_END|[65]|Rows:1
02:40:36.2 (39855160)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
02:40:36.2 (40019779)|HEAP_ALLOCATE|[65]|Bytes:49
02:40:36.2 (40031833)|HEAP_ALLOCATE|[65]|Bytes:8
02:40:36.2 (40060616)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
02:40:36.2 (40066779)|STATEMENT_EXECUTE|[7]
02:40:36.2 (40086592)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
02:40:36.2 (40096568)|HEAP_ALLOCATE|[65]|Bytes:28
02:40:36.2 (40112060)|HEAP_ALLOCATE|[65]|Bytes:8
02:40:36.2 (40128925)|HEAP_ALLOCATE|[65]|Bytes:8
02:40:36.2 (40133178)|HEAP_ALLOCATE|[65]|Bytes:8
02:40:36.2 (40140460)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
02:40:36.2 (40197092)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x602fd9ba
02:40:36.2 (40207699)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
