40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
Execute Anonymous: Id gId = [Select id from Group where Name = 'Commuter Shuttle'].Id;
Execute Anonymous: system.debug(VehicleNotificationService.GetUserIdsFromGroup(gId));
01:59:38.1 (1466128)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
01:59:38.1 (1493830)|EXECUTION_STARTED
01:59:38.1 (1500359)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
01:59:38.1 (1644587)|VARIABLE_SCOPE_BEGIN|[1]|gId|Id|false|false
01:59:38.1 (1834281)|HEAP_ALLOCATE|[72]|Bytes:3
01:59:38.1 (1887482)|HEAP_ALLOCATE|[77]|Bytes:152
01:59:38.1 (1914784)|HEAP_ALLOCATE|[342]|Bytes:408
01:59:38.1 (1961448)|HEAP_ALLOCATE|[355]|Bytes:408
01:59:38.1 (2015529)|HEAP_ALLOCATE|[467]|Bytes:48
01:59:38.1 (2071228)|HEAP_ALLOCATE|[139]|Bytes:6
01:59:38.1 (2102895)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
01:59:38.1 (2229361)|STATEMENT_EXECUTE|[1]
01:59:38.1 (2232718)|STATEMENT_EXECUTE|[1]
01:59:38.1 (2236091)|HEAP_ALLOCATE|[1]|Bytes:52
01:59:38.1 (2252301)|HEAP_ALLOCATE|[1]|Bytes:4
01:59:38.1 (2298536)|HEAP_ALLOCATE|[50]|Bytes:5
01:59:38.1 (2328943)|HEAP_ALLOCATE|[56]|Bytes:5
01:59:38.1 (2340414)|HEAP_ALLOCATE|[64]|Bytes:7
01:59:38.1 (3002175)|SOQL_EXECUTE_BEGIN|[1]|Aggregations:0|SELECT id FROM Group WHERE Name = 'Commuter Shuttle'
01:59:38.1 (5661993)|SOQL_EXECUTE_END|[1]|Rows:1
01:59:38.1 (5685403)|HEAP_ALLOCATE|[1]|Bytes:8
01:59:38.1 (5703068)|HEAP_ALLOCATE|[1]|Bytes:29
01:59:38.1 (5877507)|HEAP_ALLOCATE|[1]|Bytes:8
01:59:38.1 (5892307)|HEAP_ALLOCATE|[1]|Bytes:31
01:59:38.1 (5972153)|HEAP_ALLOCATE|[1]|Bytes:8
01:59:38.1 (6177402)|VARIABLE_ASSIGNMENT|[1]|gId|"00Gt0000000K0CxEAK"
01:59:38.1 (6187447)|STATEMENT_EXECUTE|[2]
01:59:38.1 (6250594)|SYSTEM_MODE_ENTER|false
01:59:38.1 (6302957)|HEAP_ALLOCATE|[2]|Bytes:5
01:59:38.1 (36657791)|VARIABLE_SCOPE_BEGIN|[3]|VehicleNotificationService.setUserId|Set<Id>|true|true
01:59:38.1 (36728261)|VARIABLE_SCOPE_BEGIN|[4]|VehicleNotificationService.usersMap|Map<Id,User>|true|true
01:59:38.1 (36776344)|HEAP_ALLOCATE|[2]|Bytes:14
01:59:38.1 (36786177)|HEAP_ALLOCATE|[2]|Bytes:24
01:59:38.1 (36802070)|METHOD_ENTRY|[1]|01pr0000000Aenx|VehicleNotificationService.VehicleNotificationService()
01:59:38.1 (36808977)|STATEMENT_EXECUTE|[1]
01:59:38.1 (36813306)|STATEMENT_EXECUTE|[1]
01:59:38.1 (36821918)|HEAP_ALLOCATE|[3]|Bytes:5
01:59:38.1 (36826993)|STATEMENT_EXECUTE|[3]
01:59:38.1 (36835606)|HEAP_ALLOCATE|[3]|Bytes:4
01:59:38.1 (36919269)|VARIABLE_ASSIGNMENT|[3]|VehicleNotificationService.setUserId|[]|0x5c2f3f2b
01:59:38.1 (36928583)|STATEMENT_EXECUTE|[4]
01:59:38.1 (36933850)|HEAP_ALLOCATE|[4]|Bytes:4
01:59:38.1 (36980953)|VARIABLE_ASSIGNMENT|[4]|VehicleNotificationService.usersMap|{}|0x526082f6
01:59:38.1 (37007309)|METHOD_EXIT|[1]|VehicleNotificationService
01:59:38.1 (37038297)|METHOD_ENTRY|[2]|01pr0000000Aenx|VehicleNotificationService.GetUserIdsFromGroup(Id)
01:59:38.1 (37069193)|VARIABLE_SCOPE_BEGIN|[51]|groupId|Id|false|false
01:59:38.1 (37198160)|VARIABLE_ASSIGNMENT|[51]|groupId|"00Gt0000000K0CxEAK"
01:59:38.1 (37217951)|HEAP_ALLOCATE|[52]|Bytes:5
01:59:38.1 (37224062)|STATEMENT_EXECUTE|[51]
01:59:38.1 (37225420)|STATEMENT_EXECUTE|[52]
01:59:38.1 (37229710)|HEAP_ALLOCATE|[52]|Bytes:4
01:59:38.1 (37276716)|VARIABLE_SCOPE_BEGIN|[52]|roleUserId|Set<Id>|true|false
01:59:38.1 (37296786)|VARIABLE_ASSIGNMENT|[52]|roleUserId|[]|0x40a4ef6b
01:59:38.1 (37303771)|STATEMENT_EXECUTE|[53]
01:59:38.1 (37308065)|HEAP_ALLOCATE|[53]|Bytes:4
01:59:38.1 (37330365)|VARIABLE_SCOPE_BEGIN|[53]|setGroupId|Set<Id>|true|false
01:59:38.1 (37346045)|VARIABLE_ASSIGNMENT|[53]|setGroupId|[]|0x1605a2bb
01:59:38.1 (37352853)|STATEMENT_EXECUTE|[54]
01:59:38.1 (37356689)|HEAP_ALLOCATE|[54]|Bytes:4
01:59:38.1 (37376842)|VARIABLE_SCOPE_BEGIN|[54]|setRelateRoleId|Set<Id>|true|false
01:59:38.1 (37394092)|VARIABLE_ASSIGNMENT|[54]|setRelateRoleId|[]|0x6871ae12
01:59:38.1 (37406624)|STATEMENT_EXECUTE|[55]
01:59:38.1 (37412323)|HEAP_ALLOCATE|[55]|Bytes:4
01:59:38.1 (37757527)|HEAP_ALLOCATE|[55]|Bytes:4
01:59:38.1 (37801685)|HEAP_ALLOCATE|[55]|Bytes:3
01:59:38.1 (37810249)|VARIABLE_SCOPE_BEGIN|[55]|userType|String|false|false
01:59:38.1 (37823087)|VARIABLE_ASSIGNMENT|[55]|userType|"005"
01:59:38.1 (37830193)|HEAP_ALLOCATE|[56]|Bytes:151
01:59:38.1 (37837297)|HEAP_ALLOCATE|[56]|Bytes:4
01:59:38.1 (37845647)|HEAP_ALLOCATE|[56]|Bytes:7
01:59:38.1 (38562523)|SOQL_EXECUTE_BEGIN|[56]|Aggregations:1|SELECT Id, Type, DeveloperName, RelatedId, (SELECT Id, UserOrGroupId FROM GroupMembers LIMIT 100) FROM Group 
01:59:38.1 (43755266)|SOQL_EXECUTE_END|[56]|Rows:1
01:59:38.1 (43773915)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:59:38.1 (43934170)|HEAP_ALLOCATE|[56]|Bytes:49
01:59:38.1 (43944746)|HEAP_ALLOCATE|[56]|Bytes:8
01:59:38.1 (43954871)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
01:59:38.1 (43959536)|STATEMENT_EXECUTE|[7]
