34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
04:28:56.0 (715611)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
04:28:56.0 (787526)|EXECUTION_STARTED
04:28:56.0 (792966)|CODE_UNIT_STARTED|[EXTERNAL]|01pr0000000AfNg|VehicleNotificationServiceTest.test_PublicGroupMailAddresses
04:28:56.0 (1035797)|HEAP_ALLOCATE|[72]|Bytes:3
04:28:56.0 (1090548)|HEAP_ALLOCATE|[77]|Bytes:152
04:28:56.0 (1112357)|HEAP_ALLOCATE|[342]|Bytes:408
04:28:56.0 (1137250)|HEAP_ALLOCATE|[355]|Bytes:408
04:28:56.0 (1159251)|HEAP_ALLOCATE|[467]|Bytes:48
04:28:56.0 (1198169)|HEAP_ALLOCATE|[139]|Bytes:6
04:28:56.0 (1219034)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
04:28:56.0 (1231432)|METHOD_ENTRY|[2]|01pr0000000AfNg|VehicleNotificationServiceTest.VehicleNotificationServiceTest()
04:28:56.0 (1238481)|STATEMENT_EXECUTE|[2]
04:28:56.0 (1243987)|STATEMENT_EXECUTE|[2]
04:28:56.0 (1249499)|METHOD_EXIT|[2]|VehicleNotificationServiceTest
04:28:56.0 (1295774)|HEAP_ALLOCATE|[50]|Bytes:5
04:28:56.0 (1324700)|HEAP_ALLOCATE|[56]|Bytes:5
04:28:56.0 (1335599)|HEAP_ALLOCATE|[64]|Bytes:7
04:28:56.0 (1389714)|STATEMENT_EXECUTE|[4]
04:28:56.0 (1392025)|STATEMENT_EXECUTE|[5]
04:28:56.0 (19669854)|HEAP_ALLOCATE|[5]|Bytes:46
04:28:56.0 (19696559)|METHOD_ENTRY|[36]|01pt0000000Tahz|SObjectBuilder.SObjectBuilder()
04:28:56.0 (19703235)|STATEMENT_EXECUTE|[36]
04:28:56.0 (19707726)|STATEMENT_EXECUTE|[36]
04:28:56.0 (19712758)|METHOD_EXIT|[36]|SObjectBuilder
04:28:56.0 (19777130)|HEAP_ALLOCATE|[5]|Bytes:24
04:28:56.0 (19787485)|HEAP_ALLOCATE|[5]|Bytes:4
04:28:56.0 (19849821)|CONSTRUCTOR_ENTRY|[5]|01pt0000000Tahz|<init>(Schema.SObjectType)
04:28:56.0 (19886886)|VARIABLE_SCOPE_BEGIN|[48]|this|SObjectBuilder|true|false
04:28:56.0 (19960186)|VARIABLE_ASSIGNMENT|[48]|this|{}|0x6a3ede50
04:28:56.0 (19969205)|VARIABLE_SCOPE_BEGIN|[48]|sObjectType|Schema.SObjectType|true|false
04:28:56.0 (20080986)|VARIABLE_ASSIGNMENT|[48]|sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@4608e023"|0x4608e023
04:28:56.0 (20104013)|STATEMENT_EXECUTE|[36]
04:28:56.0 (20105723)|STATEMENT_EXECUTE|[37]
04:28:56.0 (20106945)|STATEMENT_EXECUTE|[38]
04:28:56.0 (20107812)|STATEMENT_EXECUTE|[39]
04:28:56.0 (20108684)|STATEMENT_EXECUTE|[41]
04:28:56.0 (20109580)|STATEMENT_EXECUTE|[42]
04:28:56.0 (20116931)|HEAP_ALLOCATE|[49]|Bytes:6
04:28:56.0 (20143497)|STATEMENT_EXECUTE|[48]
04:28:56.0 (20145270)|STATEMENT_EXECUTE|[49]
04:28:56.0 (20150214)|HEAP_ALLOCATE|[49]|Bytes:4
04:28:56.0 (20166531)|VARIABLE_ASSIGNMENT|[49]|this.recordCount|1|0x6a3ede50
04:28:56.0 (20172498)|STATEMENT_EXECUTE|[50]
04:28:56.0 (20222134)|VARIABLE_ASSIGNMENT|[50]|this.sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@4608e023"|0x6a3ede50
04:28:56.0 (20231431)|STATEMENT_EXECUTE|[51]
04:28:56.0 (20239778)|HEAP_ALLOCATE|[51]|Bytes:4
04:28:56.0 (20273503)|VARIABLE_ASSIGNMENT|[51]|this.fieldToValue|{}|0x6a3ede50
04:28:56.0 (20287388)|CONSTRUCTOR_EXIT|[5]|01pt0000000Tahz|<init>(Schema.SObjectType)
04:28:56.0 (20317782)|METHOD_ENTRY|[6]|01pt0000000Tahz|SObjectBuilder.create()
04:28:56.0 (20337940)|VARIABLE_SCOPE_BEGIN|[128]|this|SObjectBuilder|true|false
04:28:56.0 (20421206)|VARIABLE_ASSIGNMENT|[128]|this|{"fieldToValue":"0x6dc5a4c3","recordCount":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@4608e023"}|0x6a3ede50
04:28:56.0 (20446341)|STATEMENT_EXECUTE|[128]
04:28:56.0 (20448127)|STATEMENT_EXECUTE|[129]
04:28:56.0 (20460412)|METHOD_ENTRY|[129]|01pt0000000Tahz|SObjectBuilder.getState()
04:28:56.0 (27120999)|VARIABLE_SCOPE_BEGIN|[183]|this|SObjectBuilder|true|false
04:28:56.0 (27203851)|VARIABLE_ASSIGNMENT|[183]|this|{"fieldToValue":"0x6dc5a4c3","recordCount":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@4608e023"}|0x6a3ede50
04:28:56.0 (27231006)|STATEMENT_EXECUTE|[183]
04:28:56.0 (27233030)|STATEMENT_EXECUTE|[184]
04:28:56.0 (27238295)|HEAP_ALLOCATE|[184]|Bytes:5
04:28:56.0 (27254413)|METHOD_ENTRY|[8]|01pt0000000Tai1|SObjectFactoryState.SObjectFactoryState()
04:28:56.0 (27260101)|STATEMENT_EXECUTE|[8]
04:28:56.0 (27263765)|STATEMENT_EXECUTE|[8]
04:28:56.0 (27268379)|METHOD_EXIT|[8]|SObjectFactoryState
04:28:56.0 (27284488)|HEAP_ALLOCATE|[184]|Bytes:16
04:28:56.0 (27304193)|CONSTRUCTOR_ENTRY|[184]|01pt0000000Tai1|<init>(Integer,Schema.SObjectType,String)
04:28:56.0 (27328258)|VARIABLE_SCOPE_BEGIN|[28]|this|SObjectFactoryState|true|false
04:28:56.0 (27355073)|VARIABLE_ASSIGNMENT|[28]|this|{}|0x365ce955
04:28:56.0 (27363323)|VARIABLE_SCOPE_BEGIN|[28]|count|Integer|false|false
04:28:56.0 (27371343)|VARIABLE_ASSIGNMENT|[28]|count|1
04:28:56.0 (27375870)|VARIABLE_SCOPE_BEGIN|[28]|sObjectType|Schema.SObjectType|true|false
04:28:56.0 (27409573)|VARIABLE_ASSIGNMENT|[28]|sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@4608e023"|0x4608e023
04:28:56.0 (27418975)|VARIABLE_SCOPE_BEGIN|[28]|template|String|false|false
04:28:56.0 (27426641)|VARIABLE_ASSIGNMENT|[28]|template|null
04:28:56.0 (27441207)|STATEMENT_EXECUTE|[8]
04:28:56.0 (27442704)|STATEMENT_EXECUTE|[12]
04:28:56.0 (27443965)|STATEMENT_EXECUTE|[16]
04:28:56.0 (27445435)|STATEMENT_EXECUTE|[20]
04:28:56.0 (27458721)|STATEMENT_EXECUTE|[28]
04:28:56.0 (27460203)|STATEMENT_EXECUTE|[29]
04:28:56.0 (27472207)|VARIABLE_ASSIGNMENT|[29]|this.count|1|0x365ce955
04:28:56.0 (27479681)|STATEMENT_EXECUTE|[30]
04:28:56.0 (27510861)|VARIABLE_ASSIGNMENT|[30]|this.sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@4608e023"|0x365ce955
04:28:56.0 (27519733)|STATEMENT_EXECUTE|[31]
04:28:56.0 (27532572)|VARIABLE_ASSIGNMENT|[31]|this.template|null|0x365ce955
04:28:56.0 (27546491)|CONSTRUCTOR_EXIT|[184]|01pt0000000Tai1|<init>(Integer,Schema.SObjectType,String)
04:28:56.0 (27557137)|METHOD_EXIT|[129]|01pt0000000Tahz|SObjectBuilder.getState()
04:28:56.0 (39608195)|VARIABLE_SCOPE_BEGIN|[30]|SObjectFactory.ADMIN_USER|User|true|true
04:28:56.0 (39627792)|VARIABLE_SCOPE_BEGIN|[23]|SObjectFactory.CREATE_ERROR|String|false|true
04:28:56.0 (39644454)|HEAP_ALLOCATE|[129]|Bytes:23
04:28:56.0 (39653808)|HEAP_ALLOCATE|[129]|Bytes:108
04:28:56.0 (39658904)|HEAP_ALLOCATE|[129]|Bytes:159
04:28:56.0 (39664139)|HEAP_ALLOCATE|[129]|Bytes:52
04:28:56.0 (39679398)|VARIABLE_ASSIGNMENT|[129]|SObjectFactory.CREATE_ERROR|"SObjectFactory Creat (32 more) ..."
04:28:56.0 (39695345)|METHOD_ENTRY|[21]|01pt0000000Tai0|SObjectFactory.SObjectFactory()
04:28:56.0 (39701405)|STATEMENT_EXECUTE|[21]
04:28:56.0 (39705332)|STATEMENT_EXECUTE|[21]
04:28:56.0 (39706673)|STATEMENT_EXECUTE|[24]
04:28:56.0 (39711731)|METHOD_EXIT|[21]|SObjectFactory
04:28:56.0 (39736131)|METHOD_ENTRY|[129]|01pt0000000Tai0|SObjectFactory.create(SObjectFactoryState, Map<Schema.SObjectField,ANY>)
04:28:56.0 (39747208)|VARIABLE_SCOPE_BEGIN|[123]|state|SObjectFactoryState|true|false
04:28:56.0 (39820341)|VARIABLE_ASSIGNMENT|[123]|state|{"count":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@4608e023"}|0x365ce955
04:28:56.0 (39832368)|VARIABLE_SCOPE_BEGIN|[123]|fieldToValue|Map<Schema.SObjectField,ANY>|true|false
04:28:56.0 (39846777)|VARIABLE_ASSIGNMENT|[123]|fieldToValue|{}|0x6dc5a4c3
04:28:56.0 (39873309)|STATEMENT_EXECUTE|[123]
04:28:56.0 (39875462)|STATEMENT_EXECUTE|[124]
04:28:56.0 (39891850)|METHOD_ENTRY|[124]|01pt0000000Tai0|SObjectFactory.build(SObjectFactoryState, Map<Schema.SObjectField,ANY>)
04:28:56.0 (39975893)|VARIABLE_SCOPE_BEGIN|[144]|state|SObjectFactoryState|true|false
04:28:56.0 (40037937)|VARIABLE_ASSIGNMENT|[144]|state|{"count":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@4608e023"}|0x365ce955
04:28:56.0 (40049408)|VARIABLE_SCOPE_BEGIN|[144]|fieldToValue|Map<Schema.SObjectField,ANY>|true|false
04:28:56.0 (40060225)|VARIABLE_ASSIGNMENT|[144]|fieldToValue|{}|0x6dc5a4c3
04:28:56.0 (40080391)|STATEMENT_EXECUTE|[144]
04:28:56.0 (40082038)|STATEMENT_EXECUTE|[145]
04:28:56.0 (49339690)|VARIABLE_SCOPE_BEGIN|[15]|RequiredFieldsCache.DEFAULT_DATE|Date|false|true
04:28:56.0 (49355893)|VARIABLE_SCOPE_BEGIN|[14]|RequiredFieldsCache.TEMPLATE_ERROR_MSG|String|false|true
04:28:56.0 (49368016)|VARIABLE_SCOPE_BEGIN|[56]|RequiredFieldsCache.objectTypeToFields|Map<Schema.SObjectType,Map<Schema.SObjectField,ANY>>|true|true
04:28:56.0 (49383904)|VARIABLE_SCOPE_BEGIN|[161]|RequiredFieldsCache.templateToFields|Map<Schema.SObjectType,Map<String,Map<Schema.SObjectField,ANY>>>|true|true
04:28:56.0 (49400108)|HEAP_ALLOCATE|[145]|Bytes:28
04:28:56.0 (49408826)|HEAP_ALLOCATE|[145]|Bytes:2
04:28:56.0 (49428533)|HEAP_ALLOCATE|[145]|Bytes:106
04:28:56.0 (49443824)|VARIABLE_ASSIGNMENT|[145]|RequiredFieldsCache.TEMPLATE_ERROR_MSG|"The template \"{0}\" f (86 more) ..."
04:28:56.0 (49459824)|METHOD_ENTRY|[12]|01pt0000000Tahy|RequiredFieldsCache.RequiredFieldsCache()
04:28:56.0 (49465811)|STATEMENT_EXECUTE|[12]
04:28:56.0 (49469173)|STATEMENT_EXECUTE|[12]
04:28:56.0 (49470319)|STATEMENT_EXECUTE|[13]
04:28:56.0 (49471275)|STATEMENT_EXECUTE|[15]
04:28:56.0 (49534418)|HEAP_ALLOCATE|[15]|Bytes:4
04:28:56.0 (49565790)|HEAP_ALLOCATE|[15]|Bytes:4
04:28:56.0 (49613411)|VARIABLE_ASSIGNMENT|[15]|RequiredFieldsCache.DEFAULT_DATE|"2017-09-14T00:00:00.000Z"
04:28:56.0 (49620950)|STATEMENT_EXECUTE|[56]
04:28:56.0 (49628918)|HEAP_ALLOCATE|[57]|Bytes:4
04:28:56.0 (49644702)|HEAP_ALLOCATE|[59]|Bytes:7
04:28:56.0 (49685355)|HEAP_ALLOCATE|[59]|Bytes:4
04:28:56.0 (49694466)|HEAP_ALLOCATE|[59]|Bytes:4
04:28:56.0 (49742746)|HEAP_ALLOCATE|[61]|Bytes:12
04:28:56.0 (49825716)|HEAP_ALLOCATE|[63]|Bytes:8
04:28:56.0 (49855791)|HEAP_ALLOCATE|[63]|Bytes:4
04:28:56.0 (49891194)|HEAP_ALLOCATE|[65]|Bytes:12
04:28:56.0 (49944247)|HEAP_ALLOCATE|[67]|Bytes:7
04:28:56.0 (49971658)|HEAP_ALLOCATE|[67]|Bytes:4
04:28:56.0 (49980715)|HEAP_ALLOCATE|[67]|Bytes:8
04:28:56.0 (50010947)|HEAP_ALLOCATE|[69]|Bytes:9
04:28:56.0 (50056168)|HEAP_ALLOCATE|[71]|Bytes:8
04:28:56.0 (50083416)|HEAP_ALLOCATE|[71]|Bytes:4
04:28:56.0 (50100407)|HEAP_ALLOCATE|[75]|Bytes:5
04:28:56.0 (50135442)|HEAP_ALLOCATE|[75]|Bytes:4
04:28:56.0 (50144400)|HEAP_ALLOCATE|[75]|Bytes:17
04:28:56.0 (50206962)|HEAP_ALLOCATE|[75]|Bytes:4
04:28:56.0 (50238330)|HEAP_ALLOCATE|[75]|Bytes:16
04:28:56.0 (50301723)|HEAP_ALLOCATE|[80]|Bytes:5
04:28:56.0 (50327207)|HEAP_ALLOCATE|[80]|Bytes:4
