34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
04:17:42.0 (51799)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
04:17:42.0 (95476)|EXECUTION_STARTED
04:17:42.0 (100634)|CODE_UNIT_STARTED|[EXTERNAL]|01pr0000000Adwy|VehicleSubmittedNotificationBatch
04:17:42.0 (890229)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:71
04:17:42.0 (908518)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
04:17:42.0 (924799)|METHOD_ENTRY|[1]|01pr0000000Adwy|VehicleSubmittedNotificationBatch.VehicleSubmittedNotificationBatch()
04:17:42.0 (936678)|STATEMENT_EXECUTE|[1]
04:17:42.0 (942974)|STATEMENT_EXECUTE|[1]
04:17:42.0 (951594)|METHOD_EXIT|[1]|VehicleSubmittedNotificationBatch
04:17:42.0 (960328)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
04:17:42.0 (964734)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
04:17:42.0 (984764)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:804
04:17:42.0 (994235)|VARIABLE_SCOPE_BEGIN|[17]|this|VehicleSubmittedNotificationBatch|true|false
04:17:42.0 (1051487)|VARIABLE_ASSIGNMENT|[17]|this|{"vehiclesToSendEmail":"0x7cff7314"}|0x7a926338
04:17:42.0 (1061895)|VARIABLE_SCOPE_BEGIN|[17]|BC|Database.BatchableContext|true|false
04:17:42.0 (1192874)|VARIABLE_ASSIGNMENT|[17]|BC|{"childJobId":"707r0000005FoPpAAK","jobId":"707r0000005FoPlAAK"}|0x6658ad5c
04:17:42.0 (1204758)|VARIABLE_SCOPE_BEGIN|[17]|scope|List<Vehicle__c>|true|false
04:17:42.0 (1220088)|VARIABLE_ASSIGNMENT|[17]|scope|"List of size 200 too large to display"|0x266dbfb3
04:17:42.0 (1233816)|STATEMENT_EXECUTE|[17]
