34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
06:40:01.0 (607736)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
06:40:01.0 (678121)|EXECUTION_STARTED
06:40:01.0 (683697)|CODE_UNIT_STARTED|[EXTERNAL]|01pr0000000AfNg|VehicleNotificationServiceTest.test_GetUserIdsFromGroupAndItsNestedGroup
06:40:01.0 (1334829)|HEAP_ALLOCATE|[72]|Bytes:3
06:40:01.0 (1386653)|HEAP_ALLOCATE|[77]|Bytes:152
06:40:01.0 (1409952)|HEAP_ALLOCATE|[342]|Bytes:408
06:40:01.0 (1432216)|HEAP_ALLOCATE|[355]|Bytes:408
06:40:01.0 (1452938)|HEAP_ALLOCATE|[467]|Bytes:48
06:40:01.0 (1493051)|HEAP_ALLOCATE|[139]|Bytes:6
06:40:01.0 (1514973)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:139
06:40:01.0 (1528379)|METHOD_ENTRY|[2]|01pr0000000AfNg|VehicleNotificationServiceTest.VehicleNotificationServiceTest()
06:40:01.0 (1535686)|STATEMENT_EXECUTE|[2]
06:40:01.0 (1543613)|STATEMENT_EXECUTE|[2]
06:40:01.0 (1548772)|METHOD_EXIT|[2]|VehicleNotificationServiceTest
06:40:01.0 (1593340)|HEAP_ALLOCATE|[50]|Bytes:5
06:40:01.0 (1624619)|HEAP_ALLOCATE|[56]|Bytes:5
06:40:01.0 (1636434)|HEAP_ALLOCATE|[64]|Bytes:7
06:40:01.0 (1693777)|STATEMENT_EXECUTE|[28]
06:40:01.0 (1696366)|STATEMENT_EXECUTE|[29]
06:40:01.0 (84444486)|HEAP_ALLOCATE|[29]|Bytes:46
06:40:01.0 (84492079)|METHOD_ENTRY|[36]|01pt0000000Tahz|SObjectBuilder.SObjectBuilder()
06:40:01.0 (84500530)|STATEMENT_EXECUTE|[36]
06:40:01.0 (84508452)|STATEMENT_EXECUTE|[36]
06:40:01.0 (84518471)|METHOD_EXIT|[36]|SObjectBuilder
06:40:01.0 (84626353)|HEAP_ALLOCATE|[29]|Bytes:24
06:40:01.0 (84638083)|HEAP_ALLOCATE|[29]|Bytes:4
06:40:01.0 (84716335)|CONSTRUCTOR_ENTRY|[29]|01pt0000000Tahz|<init>(Schema.SObjectType)
06:40:01.0 (84768239)|VARIABLE_SCOPE_BEGIN|[48]|this|SObjectBuilder|true|false
06:40:01.0 (84836027)|VARIABLE_ASSIGNMENT|[48]|this|{}|0x7572e5ec
06:40:01.0 (84846613)|VARIABLE_SCOPE_BEGIN|[48]|sObjectType|Schema.SObjectType|true|false
06:40:01.0 (84941719)|VARIABLE_ASSIGNMENT|[48]|sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@2005a883"|0x2005a883
06:40:01.0 (84971975)|STATEMENT_EXECUTE|[36]
06:40:01.0 (84973690)|STATEMENT_EXECUTE|[37]
06:40:01.0 (84975028)|STATEMENT_EXECUTE|[38]
06:40:01.0 (84976105)|STATEMENT_EXECUTE|[39]
06:40:01.0 (84977089)|STATEMENT_EXECUTE|[41]
06:40:01.0 (84977960)|STATEMENT_EXECUTE|[42]
06:40:01.0 (84986873)|HEAP_ALLOCATE|[49]|Bytes:6
06:40:01.0 (85018563)|STATEMENT_EXECUTE|[48]
06:40:01.0 (85021078)|STATEMENT_EXECUTE|[49]
06:40:01.0 (85028509)|HEAP_ALLOCATE|[49]|Bytes:4
06:40:01.0 (85043524)|VARIABLE_ASSIGNMENT|[49]|this.recordCount|1|0x7572e5ec
06:40:01.0 (85049471)|STATEMENT_EXECUTE|[50]
06:40:01.0 (85096130)|VARIABLE_ASSIGNMENT|[50]|this.sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@2005a883"|0x7572e5ec
06:40:01.0 (85105043)|STATEMENT_EXECUTE|[51]
06:40:01.0 (85113157)|HEAP_ALLOCATE|[51]|Bytes:4
06:40:01.0 (85152132)|VARIABLE_ASSIGNMENT|[51]|this.fieldToValue|{}|0x7572e5ec
06:40:01.0 (85167491)|CONSTRUCTOR_EXIT|[29]|01pt0000000Tahz|<init>(Schema.SObjectType)
06:40:01.0 (85204411)|METHOD_ENTRY|[30]|01pt0000000Tahz|SObjectBuilder.create()
06:40:01.0 (85234096)|VARIABLE_SCOPE_BEGIN|[128]|this|SObjectBuilder|true|false
06:40:01.0 (85314210)|VARIABLE_ASSIGNMENT|[128]|this|{"fieldToValue":"0x4aa53d7f","recordCount":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@2005a883"}|0x7572e5ec
06:40:01.0 (85351620)|STATEMENT_EXECUTE|[128]
06:40:01.0 (85353440)|STATEMENT_EXECUTE|[129]
06:40:01.0 (85366243)|METHOD_ENTRY|[129]|01pt0000000Tahz|SObjectBuilder.getState()
06:40:01.0 (105149253)|VARIABLE_SCOPE_BEGIN|[183]|this|SObjectBuilder|true|false
06:40:01.0 (105253868)|VARIABLE_ASSIGNMENT|[183]|this|{"fieldToValue":"0x4aa53d7f","recordCount":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@2005a883"}|0x7572e5ec
06:40:01.0 (105292952)|STATEMENT_EXECUTE|[183]
06:40:01.0 (105295138)|STATEMENT_EXECUTE|[184]
06:40:01.0 (105303644)|HEAP_ALLOCATE|[184]|Bytes:5
06:40:01.0 (105325007)|METHOD_ENTRY|[8]|01pt0000000Tai1|SObjectFactoryState.SObjectFactoryState()
06:40:01.0 (105332191)|STATEMENT_EXECUTE|[8]
06:40:01.0 (105335906)|STATEMENT_EXECUTE|[8]
06:40:01.0 (105341989)|METHOD_EXIT|[8]|SObjectFactoryState
06:40:01.0 (105366542)|HEAP_ALLOCATE|[184]|Bytes:16
06:40:01.0 (105392665)|CONSTRUCTOR_ENTRY|[184]|01pt0000000Tai1|<init>(Integer,Schema.SObjectType,String)
06:40:01.0 (105421749)|VARIABLE_SCOPE_BEGIN|[28]|this|SObjectFactoryState|true|false
06:40:01.0 (105448161)|VARIABLE_ASSIGNMENT|[28]|this|{}|0x45b60300
06:40:01.0 (105457120)|VARIABLE_SCOPE_BEGIN|[28]|count|Integer|false|false
06:40:01.0 (105464960)|VARIABLE_ASSIGNMENT|[28]|count|1
06:40:01.0 (105469817)|VARIABLE_SCOPE_BEGIN|[28]|sObjectType|Schema.SObjectType|true|false
06:40:01.0 (105502432)|VARIABLE_ASSIGNMENT|[28]|sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@2005a883"|0x2005a883
06:40:01.0 (105513067)|VARIABLE_SCOPE_BEGIN|[28]|template|String|false|false
06:40:01.0 (105521592)|VARIABLE_ASSIGNMENT|[28]|template|null
06:40:01.0 (105535179)|STATEMENT_EXECUTE|[8]
06:40:01.0 (105536825)|STATEMENT_EXECUTE|[12]
06:40:01.0 (105538484)|STATEMENT_EXECUTE|[16]
06:40:01.0 (105539429)|STATEMENT_EXECUTE|[20]
06:40:01.0 (105556979)|STATEMENT_EXECUTE|[28]
06:40:01.0 (105558431)|STATEMENT_EXECUTE|[29]
06:40:01.0 (105572162)|VARIABLE_ASSIGNMENT|[29]|this.count|1|0x45b60300
06:40:01.0 (105579030)|STATEMENT_EXECUTE|[30]
06:40:01.0 (105611441)|VARIABLE_ASSIGNMENT|[30]|this.sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@2005a883"|0x45b60300
06:40:01.0 (105620059)|STATEMENT_EXECUTE|[31]
06:40:01.0 (105632720)|VARIABLE_ASSIGNMENT|[31]|this.template|null|0x45b60300
06:40:01.0 (105647072)|CONSTRUCTOR_EXIT|[184]|01pt0000000Tai1|<init>(Integer,Schema.SObjectType,String)
06:40:01.0 (105658351)|METHOD_EXIT|[129]|01pt0000000Tahz|SObjectBuilder.getState()
06:40:01.0 (166414870)|VARIABLE_SCOPE_BEGIN|[30]|SObjectFactory.ADMIN_USER|User|true|true
06:40:01.0 (166439830)|VARIABLE_SCOPE_BEGIN|[23]|SObjectFactory.CREATE_ERROR|String|false|true
06:40:01.0 (166472284)|HEAP_ALLOCATE|[129]|Bytes:23
06:40:01.0 (166488289)|HEAP_ALLOCATE|[129]|Bytes:108
06:40:01.0 (166494768)|HEAP_ALLOCATE|[129]|Bytes:159
06:40:01.0 (166500215)|HEAP_ALLOCATE|[129]|Bytes:52
06:40:01.0 (166527428)|VARIABLE_ASSIGNMENT|[129]|SObjectFactory.CREATE_ERROR|"SObjectFactory Creat (32 more) ..."
06:40:01.0 (166555409)|METHOD_ENTRY|[21]|01pt0000000Tai0|SObjectFactory.SObjectFactory()
06:40:01.0 (166563173)|STATEMENT_EXECUTE|[21]
06:40:01.0 (166571430)|STATEMENT_EXECUTE|[21]
06:40:01.0 (166572636)|STATEMENT_EXECUTE|[24]
06:40:01.0 (166582013)|METHOD_EXIT|[21]|SObjectFactory
06:40:01.0 (166625049)|METHOD_ENTRY|[129]|01pt0000000Tai0|SObjectFactory.create(SObjectFactoryState, Map<Schema.SObjectField,ANY>)
06:40:01.0 (166643854)|VARIABLE_SCOPE_BEGIN|[123]|state|SObjectFactoryState|true|false
06:40:01.0 (166794244)|VARIABLE_ASSIGNMENT|[123]|state|{"count":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@2005a883"}|0x45b60300
06:40:01.0 (166806996)|VARIABLE_SCOPE_BEGIN|[123]|fieldToValue|Map<Schema.SObjectField,ANY>|true|false
06:40:01.0 (166827372)|VARIABLE_ASSIGNMENT|[123]|fieldToValue|{}|0x4aa53d7f
