40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
Execute Anonymous: Id gId = [Select id from Group where Name = 'Commuter Shuttle'].Id;
Execute Anonymous: system.debug(VehicleNotificationService.GetUserIdsFromGroup(gId));
01:49:44.2 (2026095)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
01:49:44.2 (2078112)|EXECUTION_STARTED
01:49:44.2 (2089159)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
01:49:44.2 (2239660)|VARIABLE_SCOPE_BEGIN|[1]|gId|Id|false|false
01:49:44.2 (2433295)|HEAP_ALLOCATE|[72]|Bytes:3
01:49:44.2 (2487061)|HEAP_ALLOCATE|[77]|Bytes:152
01:49:44.2 (2515084)|HEAP_ALLOCATE|[342]|Bytes:408
01:49:44.2 (2541705)|HEAP_ALLOCATE|[355]|Bytes:408
01:49:44.2 (2563856)|HEAP_ALLOCATE|[467]|Bytes:48
01:49:44.2 (2624024)|HEAP_ALLOCATE|[139]|Bytes:6
01:49:44.2 (2680665)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
01:49:44.2 (2813234)|STATEMENT_EXECUTE|[1]
01:49:44.2 (2816721)|STATEMENT_EXECUTE|[1]
01:49:44.2 (2820365)|HEAP_ALLOCATE|[1]|Bytes:52
01:49:44.2 (2837342)|HEAP_ALLOCATE|[1]|Bytes:4
01:49:44.2 (2906809)|HEAP_ALLOCATE|[50]|Bytes:5
01:49:44.2 (2959436)|HEAP_ALLOCATE|[56]|Bytes:5
01:49:44.2 (2976761)|HEAP_ALLOCATE|[64]|Bytes:7
01:49:44.2 (3599282)|SOQL_EXECUTE_BEGIN|[1]|Aggregations:0|SELECT id FROM Group WHERE Name = 'Commuter Shuttle'
01:49:44.2 (7895469)|SOQL_EXECUTE_END|[1]|Rows:1
01:49:44.2 (7939253)|HEAP_ALLOCATE|[1]|Bytes:8
01:49:44.2 (7972126)|HEAP_ALLOCATE|[1]|Bytes:29
01:49:44.2 (8136007)|HEAP_ALLOCATE|[1]|Bytes:8
01:49:44.2 (8152342)|HEAP_ALLOCATE|[1]|Bytes:31
01:49:44.2 (8261674)|HEAP_ALLOCATE|[1]|Bytes:8
01:49:44.2 (8406507)|VARIABLE_ASSIGNMENT|[1]|gId|"00Gt0000000K0CxEAK"
01:49:44.2 (8416300)|STATEMENT_EXECUTE|[2]
01:49:44.2 (8460658)|SYSTEM_MODE_ENTER|false
01:49:44.2 (8491059)|HEAP_ALLOCATE|[2]|Bytes:5
01:49:44.2 (32768797)|VARIABLE_SCOPE_BEGIN|[3]|VehicleNotificationService.setUserId|Set<Id>|true|true
01:49:44.2 (32878497)|VARIABLE_SCOPE_BEGIN|[4]|VehicleNotificationService.usersMap|Map<Id,User>|true|true
01:49:44.2 (32986429)|HEAP_ALLOCATE|[2]|Bytes:14
01:49:44.2 (33003501)|HEAP_ALLOCATE|[2]|Bytes:24
01:49:44.2 (33029462)|METHOD_ENTRY|[1]|01pr0000000Aenx|VehicleNotificationService.VehicleNotificationService()
01:49:44.2 (33037030)|STATEMENT_EXECUTE|[1]
01:49:44.2 (33045689)|STATEMENT_EXECUTE|[1]
01:49:44.2 (33062270)|HEAP_ALLOCATE|[3]|Bytes:5
01:49:44.2 (33068604)|STATEMENT_EXECUTE|[3]
01:49:44.2 (33080138)|HEAP_ALLOCATE|[3]|Bytes:4
01:49:44.2 (33216140)|VARIABLE_ASSIGNMENT|[3]|VehicleNotificationService.setUserId|[]|0x3d82d186
01:49:44.2 (33234197)|STATEMENT_EXECUTE|[4]
01:49:44.2 (33243579)|HEAP_ALLOCATE|[4]|Bytes:4
01:49:44.2 (33304906)|VARIABLE_ASSIGNMENT|[4]|VehicleNotificationService.usersMap|{}|0x71e799f7
01:49:44.2 (33327303)|METHOD_EXIT|[1]|VehicleNotificationService
01:49:44.2 (33365381)|METHOD_ENTRY|[2]|01pr0000000Aenx|VehicleNotificationService.GetUserIdsFromGroup(Id)
01:49:44.2 (33398842)|VARIABLE_SCOPE_BEGIN|[51]|groupId|Id|false|false
01:49:44.2 (33573778)|VARIABLE_ASSIGNMENT|[51]|groupId|"00Gt0000000K0CxEAK"
01:49:44.2 (33595682)|HEAP_ALLOCATE|[52]|Bytes:5
01:49:44.2 (33601838)|STATEMENT_EXECUTE|[51]
01:49:44.2 (33603301)|STATEMENT_EXECUTE|[52]
01:49:44.2 (33607598)|HEAP_ALLOCATE|[52]|Bytes:4
01:49:44.2 (33657241)|VARIABLE_SCOPE_BEGIN|[52]|roleUserId|Set<Id>|true|false
01:49:44.2 (33679437)|VARIABLE_ASSIGNMENT|[52]|roleUserId|[]|0x328be2a5
01:49:44.2 (33686649)|STATEMENT_EXECUTE|[53]
01:49:44.2 (33691195)|HEAP_ALLOCATE|[53]|Bytes:4
01:49:44.2 (33722369)|VARIABLE_SCOPE_BEGIN|[53]|setGroupId|Set<Id>|true|false
01:49:44.2 (33756234)|VARIABLE_ASSIGNMENT|[53]|setGroupId|[]|0x7f6efd22
01:49:44.2 (33774603)|STATEMENT_EXECUTE|[54]
01:49:44.2 (33784766)|HEAP_ALLOCATE|[54]|Bytes:4
01:49:44.2 (33824876)|VARIABLE_SCOPE_BEGIN|[54]|setRelateRoleId|Set<Id>|true|false
01:49:44.2 (33846454)|VARIABLE_ASSIGNMENT|[54]|setRelateRoleId|[]|0x379dacea
01:49:44.2 (33853547)|STATEMENT_EXECUTE|[55]
01:49:44.2 (33858754)|HEAP_ALLOCATE|[55]|Bytes:4
01:49:44.2 (34202563)|HEAP_ALLOCATE|[55]|Bytes:4
01:49:44.2 (34245977)|HEAP_ALLOCATE|[55]|Bytes:3
01:49:44.2 (34255368)|VARIABLE_SCOPE_BEGIN|[55]|userType|String|false|false
01:49:44.2 (34269197)|VARIABLE_ASSIGNMENT|[55]|userType|"005"
01:49:44.2 (34280841)|HEAP_ALLOCATE|[56]|Bytes:151
01:49:44.2 (34294506)|HEAP_ALLOCATE|[56]|Bytes:4
01:49:44.2 (34311607)|HEAP_ALLOCATE|[56]|Bytes:7
01:49:44.2 (34995701)|SOQL_EXECUTE_BEGIN|[56]|Aggregations:1|SELECT Id, Type, DeveloperName, RelatedId, (SELECT Id, UserOrGroupId FROM GroupMembers LIMIT 100) FROM Group 
01:49:44.2 (48479460)|SOQL_EXECUTE_END|[56]|Rows:1
01:49:44.2 (48528234)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:49:44.2 (48886384)|HEAP_ALLOCATE|[56]|Bytes:49
01:49:44.2 (48904639)|HEAP_ALLOCATE|[56]|Bytes:8
01:49:44.2 (48920316)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
01:49:44.2 (48926195)|STATEMENT_EXECUTE|[7]
01:49:44.2 (48942920)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
