34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
05:49:03.0 (444258)|USER_INFO|[EXTERNAL]|005r0000001MDcg|arjun.khatri@sfmta.com.shuttledev|Pacific Standard Time|GMT-07:00
05:49:03.0 (525013)|EXECUTION_STARTED
05:49:03.0 (533959)|CODE_UNIT_STARTED|[EXTERNAL]|01pr0000000AfNg|VehicleNotificationServiceTest.test_PublicGroupMailAddresses
05:49:03.0 (1187110)|HEAP_ALLOCATE|[72]|Bytes:3
05:49:03.0 (1253034)|HEAP_ALLOCATE|[77]|Bytes:152
05:49:03.0 (1296544)|HEAP_ALLOCATE|[342]|Bytes:408
05:49:03.0 (1346188)|HEAP_ALLOCATE|[355]|Bytes:408
05:49:03.0 (1389334)|HEAP_ALLOCATE|[467]|Bytes:48
05:49:03.0 (1450299)|HEAP_ALLOCATE|[139]|Bytes:6
05:49:03.0 (1492495)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:33
05:49:03.0 (1517668)|METHOD_ENTRY|[2]|01pr0000000AfNg|VehicleNotificationServiceTest.VehicleNotificationServiceTest()
05:49:03.0 (1531302)|STATEMENT_EXECUTE|[2]
05:49:03.0 (1541273)|STATEMENT_EXECUTE|[2]
05:49:03.0 (1552709)|METHOD_EXIT|[2]|VehicleNotificationServiceTest
05:49:03.0 (1624072)|HEAP_ALLOCATE|[50]|Bytes:5
05:49:03.0 (1671479)|HEAP_ALLOCATE|[56]|Bytes:5
05:49:03.0 (1698301)|HEAP_ALLOCATE|[64]|Bytes:7
05:49:03.0 (1773184)|STATEMENT_EXECUTE|[4]
05:49:03.0 (1777471)|STATEMENT_EXECUTE|[5]
05:49:03.0 (168598222)|HEAP_ALLOCATE|[5]|Bytes:46
05:49:03.0 (168661948)|METHOD_ENTRY|[36]|01pt0000000Tahz|SObjectBuilder.SObjectBuilder()
05:49:03.0 (168677608)|STATEMENT_EXECUTE|[36]
05:49:03.0 (168691931)|STATEMENT_EXECUTE|[36]
05:49:03.0 (168708407)|METHOD_EXIT|[36]|SObjectBuilder
05:49:03.0 (168823865)|HEAP_ALLOCATE|[5]|Bytes:24
05:49:03.0 (168842135)|HEAP_ALLOCATE|[5]|Bytes:4
05:49:03.0 (168938290)|CONSTRUCTOR_ENTRY|[5]|01pt0000000Tahz|<init>(Schema.SObjectType)
05:49:03.0 (169005978)|VARIABLE_SCOPE_BEGIN|[48]|this|SObjectBuilder|true|false
05:49:03.0 (169090923)|VARIABLE_ASSIGNMENT|[48]|this|{}|0x552f72cd
05:49:03.0 (169107801)|VARIABLE_SCOPE_BEGIN|[48]|sObjectType|Schema.SObjectType|true|false
05:49:03.0 (169220917)|VARIABLE_ASSIGNMENT|[48]|sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@6ce6e6e5"|0x6ce6e6e5
05:49:03.0 (169257714)|STATEMENT_EXECUTE|[36]
05:49:03.0 (169261479)|STATEMENT_EXECUTE|[37]
05:49:03.0 (169263601)|STATEMENT_EXECUTE|[38]
05:49:03.0 (169265487)|STATEMENT_EXECUTE|[39]
05:49:03.0 (169267354)|STATEMENT_EXECUTE|[41]
05:49:03.0 (169269416)|STATEMENT_EXECUTE|[42]
05:49:03.0 (169282067)|HEAP_ALLOCATE|[49]|Bytes:6
05:49:03.0 (169332484)|STATEMENT_EXECUTE|[48]
05:49:03.0 (169336674)|STATEMENT_EXECUTE|[49]
05:49:03.0 (169347250)|HEAP_ALLOCATE|[49]|Bytes:4
05:49:03.0 (169371281)|VARIABLE_ASSIGNMENT|[49]|this.recordCount|1|0x552f72cd
05:49:03.0 (169384084)|STATEMENT_EXECUTE|[50]
05:49:03.0 (169455970)|VARIABLE_ASSIGNMENT|[50]|this.sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@6ce6e6e5"|0x552f72cd
05:49:03.0 (169471184)|STATEMENT_EXECUTE|[51]
05:49:03.0 (169482143)|HEAP_ALLOCATE|[51]|Bytes:4
05:49:03.0 (169533575)|VARIABLE_ASSIGNMENT|[51]|this.fieldToValue|{}|0x552f72cd
05:49:03.0 (169558892)|CONSTRUCTOR_EXIT|[5]|01pt0000000Tahz|<init>(Schema.SObjectType)
05:49:03.0 (169617032)|METHOD_ENTRY|[6]|01pt0000000Tahz|SObjectBuilder.create()
05:49:03.0 (169660884)|VARIABLE_SCOPE_BEGIN|[128]|this|SObjectBuilder|true|false
05:49:03.0 (169775370)|VARIABLE_ASSIGNMENT|[128]|this|{"fieldToValue":"0x3276ca0c","recordCount":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@6ce6e6e5"}|0x552f72cd
05:49:03.0 (169822681)|STATEMENT_EXECUTE|[128]
05:49:03.0 (169826876)|STATEMENT_EXECUTE|[129]
05:49:03.0 (169847144)|METHOD_ENTRY|[129]|01pt0000000Tahz|SObjectBuilder.getState()
05:49:03.0 (176955930)|VARIABLE_SCOPE_BEGIN|[183]|this|SObjectBuilder|true|false
05:49:03.0 (177062558)|VARIABLE_ASSIGNMENT|[183]|this|{"fieldToValue":"0x3276ca0c","recordCount":1,"sObjectType":"common.apex.runtime.impl.ApexSObjectTypeToken@6ce6e6e5"}|0x552f72cd
05:49:03.0 (177099853)|STATEMENT_EXECUTE|[183]
05:49:03.0 (177103837)|STATEMENT_EXECUTE|[184]
05:49:03.0 (177112360)|HEAP_ALLOCATE|[184]|Bytes:5
05:49:03.0 (177140129)|METHOD_ENTRY|[8]|01pt0000000Tai1|SObjectFactoryState.SObjectFactoryState()
05:49:03.0 (177152606)|STATEMENT_EXECUTE|[8]
05:49:03.0 (177158653)|STATEMENT_EXECUTE|[8]
05:49:03.0 (177167205)|METHOD_EXIT|[8]|SObjectFactoryState
05:49:03.0 (177190727)|HEAP_ALLOCATE|[184]|Bytes:16
05:49:03.0 (177220324)|CONSTRUCTOR_ENTRY|[184]|01pt0000000Tai1|<init>(Integer,Schema.SObjectType,String)
05:49:03.0 (177259681)|VARIABLE_SCOPE_BEGIN|[28]|this|SObjectFactoryState|true|false
05:49:03.0 (177298655)|VARIABLE_ASSIGNMENT|[28]|this|{}|0x49674824
05:49:03.0 (177314440)|VARIABLE_SCOPE_BEGIN|[28]|count|Integer|false|false
05:49:03.0 (177330573)|VARIABLE_ASSIGNMENT|[28]|count|1
05:49:03.0 (177341765)|VARIABLE_SCOPE_BEGIN|[28]|sObjectType|Schema.SObjectType|true|false
05:49:03.0 (177391000)|VARIABLE_ASSIGNMENT|[28]|sObjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@6ce6e6e5"|0x6ce6e6e5
05:49:03.0 (177408602)|VARIABLE_SCOPE_BEGIN|[28]|template|String|false|false
05:49:03.0 (177424968)|VARIABLE_ASSIGNMENT|[28]|template|null
05:49:03.0 (177448772)|STATEMENT_EXECUTE|[8]
